日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PB市值加权,PB 分位点,PB 80%分位点值,PB 50%分位点值,PB 20%分位点值
2025-07-09,=8016.9300,=9756.6400,=3958189908449.0791,=3201605717750,=1903977483557.1550,=3.2153,=0.1026,=5.2269,=4.2545,=3.6188
2025-07-08,=7973.5000,=9702.4100,=3934993191433.9199,=3182874399084,=1892585737974.5330,=3.1942,=0.1005,=5.2269,=4.2546,=3.6189
2025-07-07,=7940.7700,=9662.5900,=3924264042700.7788,=3171389952397,=1884146354047.7720,=3.1855,=0.0998,=5.2269,=4.2547,=3.6198
2025-07-04,=8043,=9786.9800,=3978743396579.0688,=3211572740439,=1908821486369.3057,=3.2297,=0.1042,=5.2274,=4.2547,=3.6198
2025-07-03,=8023.3800,=9756.1400,=3969317580214.1992,=3200778821661,=1903881661506.3215,=3.2157,=0.1022,=5.2274,=4.2548,=3.6223
2025-07-02,=7950.2800,=9667.2500,=3935766757080.0400,=3174397100353,=1886419501390.6736,=3.1885,=0.0999,=5.2274,=4.2549,=3.6224
2025-07-01,=8013.4600,=9744.0700,=3978592925975.4399,=3197523713545,=1901331562135.3921,=3.2232,=0.1025,=5.2274,=4.2550,=3.6225
2025-06-30,=7928.4900,=9640.7500,=3930319372103.9097,=3166228253236,=1880799952878.2600,=3.1841,=0.0992,=5.2274,=4.2551,=3.6227
2025-06-27,=7871.0800,=9565.4600,=3914690414847.7109,=3151719959172,=1866687171719.4160,=3.1648,=0.0956,=5.2340,=4.2552,=3.6227
2025-06-26,=7864.3000,=9556.1700,=3933665152343.3701,=3148072461472,=1865022542520.3811,=3.1796,=0.0979,=5.2340,=4.2553,=3.6229
2025-06-25,=7944.6600,=9652.7300,=3966426062610.8501,=3173414650069,=1882878180379.6169,=3.2051,=0.1008,=5.2340,=4.2555,=3.6231
2025-06-24,=7878.3600,=9570.7300,=3936880546528.9209,=3151141680660,=1868705475517.4331,=3.1800,=0.0980,=5.2340,=4.2556,=3.6236
2025-06-23,=7803.7400,=9480.0800,=3899863190184.7988,=3124349418612,=1850781482179.3315,=3.1501,=0.0931,=5.2340,=4.2558,=3.6250
2025-06-20,=7775.2700,=9445.5000,=3878836486024.2100,=3113801295984,=1843502862649.7756,=3.1331,=0.0910,=5.2423,=4.2559,=3.6250
2025-06-19,=7769.0600,=9436.5100,=3878411674844.9302,=3110741156785,=1841984132640.4741,=3.1316,=0.0908,=5.2423,=4.2560,=3.6253
2025-06-18,=7852.2600,=9534.5600,=3919433114632.3901,=3143357372335,=1861629407549.8623,=3.1614,=0.0945,=5.2423,=4.2564,=3.6255
2025-06-17,=7913.3300,=9605.3300,=3947907969416.7305,=3167905870803,=1876084289101.1135,=3.1811,=0.0973,=5.2423,=4.2568,=3.6267
2025-06-16,=8044.5500,=9760.0200,=4022635299365.3188,=3220630885975,=1907617236440.2351,=3.2368,=0.1020,=5.2423,=4.2569,=3.6288
2025-06-13,=8115.1200,=9845.6400,=3775975786663.3501,=3289404647198,=1944581833743.9065,=3.0389,=0.0721,=5.2427,=4.2570,=3.6288
2025-06-12,=8264.2700,=10021.3600,=3848446914692.7090,=3347098173023,=1979889735625.8083,=3.0926,=0.0847,=5.2427,=4.2572,=3.6299
2025-06-11,=8152.8100,=9886.2100,=3797221892282.6812,=3309085221181,=1952732330354.4451,=3.0515,=0.0778,=5.2427,=4.2575,=3.6306
2025-06-10,=8176.9000,=9909.7700,=3810367056241.6294,=3316986128695,=1958106579953.2104,=3.0568,=0.0793,=5.2427,=4.2578,=3.6318
2025-06-09,=8155.5700,=9883.0600,=3801128326078.0991,=3311460713287,=1953132722675.0896,=3.0479,=0.0763,=5.2427,=4.2581,=3.6320
2025-06-06,=8043.9700,=9747.8200,=3746315953303.0781,=3271065155036,=1926903596685.4573,=3.0040,=0.0634,=5.2436,=4.2585,=3.6320
2025-06-05,=8093.1600,=9806.3600,=3770670158427.9702,=3292379765364,=1938936704594.7859,=3.0223,=0.0688,=5.2436,=4.2588,=3.6349
2025-06-04,=8168.1200,=9891.7700,=3798896443647.2002,=3312280638321,=1956380033704.5137,=3.0401,=0.0724,=5.2436,=4.2589,=3.6350
2025-06-03,=8109.5300,=9820.0800,=3773012568989.2900,=3293810175605,=1942824029321.3943,=3.0188,=0.0670,=5.2436,=4.2589,=3.6378
2025-05-30,=8015.7400,=9706.0700,=3731253241087.7988,=3255945586829,=1919631885061.5276,=2.9849,=0.0582,=5.2436,=4.2590,=3.6393
2025-05-29,=8005.2200,=9693.3200,=3721105954803.7500,=3250761424491,=1917974991038.6443,=2.9768,=0.0559,=5.2442,=4.2590,=3.6393
2025-05-28,=7877.0900,=9532.0900,=3661329649763.4502,=3206295978028,=1886991744532.5295,=2.9231,=0.0425,=5.2442,=4.2593,=3.6413
2025-05-27,=7884.8900,=9539.0100,=3664920345404.0088,=3205875285371,=1888701985395.9417,=2.9236,=0.0425,=5.2442,=4.2595,=3.6441
2025-05-26,=7838.6300,=9481.8800,=3642806548918.0503,=3187907424149,=1877658295781.1880,=2.9052,=0.0399,=5.2442,=4.2597,=3.6442
2025-05-23,=7931.8200,=9591.4100,=3684406968062.0811,=3224026322931,=1899083993412.5640,=2.9353,=0.0438,=5.2442,=4.2600,=3.6445
2025-05-22,=7915.5000,=9566.8200,=3664954238869.0801,=3215253714767,=1895101732467.1721,=2.9168,=0.0412,=5.2463,=4.2601,=3.6445
2025-05-21,=7961.1900,=9620.3900,=3684213415379.1899,=3234040282138,=1906422912088.6699,=2.9308,=0.0425,=5.2463,=4.2603,=3.6477
2025-05-20,=7912.8500,=9542.3400,=3662635684481.1899,=3212919800198,=1894933102270.3203,=2.9012,=0.0392,=5.2463,=4.2603,=3.6481
2025-05-19,=7803.3500,=9410.2900,=3614854380924.0488,=3174737798484,=1868956051193.5110,=2.8633,=0.0311,=5.2463,=4.2603,=3.6487
2025-05-16,=7831.7200,=9444.5000,=3628128312016.2612,=3184873486991,=1875703216041.3496,=2.8738,=0.0337,=5.2463,=4.2605,=3.6493
2025-05-15,=7809.5100,=9417.7200,=3616674692712.9692,=3174438277521,=1870788423863.4500,=2.8648,=0.0312,=5.2465,=4.2607,=3.6493
2025-05-14,=7812.5700,=9420.6300,=3617971606626.1108,=3179143819591,=1871907491099.8799,=2.8653,=0.0312,=5.2465,=4.2609,=3.6501
2025-05-13,=7775.6900,=9373.7700,=3605821237194.8281,=3167293826166,=1863241591649.5503,=2.8536,=0.0291,=5.2465,=4.2612,=3.6501
2025-05-12,=7701.0200,=9283.7500,=3572719321916.5420,=3138892215075,=1845646452463.0105,=2.8274,=0.0210,=5.2465,=4.2612,=3.6509
2025-05-09,=7721.4600,=9308.4000,=3581046025108.2202,=3143200982405,=1849669292605.3401,=2.8340,=0.0231,=5.2465,=4.2613,=3.6513
2025-05-08,=7719.9100,=9306.0500,=3581940110515.5190,=3143218428397,=1849348661313.1396,=2.8342,=0.0231,=5.2498,=4.2615,=3.6513
2025-05-07,=7706.6300,=9290.0400,=3579431741258.0493,=3137684244422,=1845768792521.9104,=2.8322,=0.0221,=5.2498,=4.2617,=3.6520
2025-05-06,=7721.5800,=9308.0600,=3581060096867.4097,=3137475925839,=1849622146604.8401,=2.8335,=0.0226,=5.2498,=4.2617,=3.6554
2025-04-30,=7666.5000,=9241.6700,=3560166336828.7012,=3119686095632,=1836262918729.8701,=2.8169,=0.0200,=5.2498,=4.2618,=3.6573
2025-04-29,=7605.8900,=9160.8200,=3534514660541.0610,=3094957190279,=1822146604803.5403,=2.8018,=0.0169,=5.2498,=4.2619,=3.6583
2025-04-28,=7571.6600,=9119.6000,=3523486544211.3613,=3085160579961,=1808323626086.6201,=2.8388,=0.0232,=5.2518,=4.2621,=3.6583
2025-04-25,=7602.2300,=9156.4200,=3535855794436.9209,=3095973676920,=1814160628457.2495,=2.8590,=0.0273,=5.2518,=4.2621,=3.6586
2025-04-24,=7621.9700,=9180.2000,=3546211182204.7197,=3104791874982,=1817491849077.1292,=2.8809,=0.0323,=5.2518,=4.2621,=3.6599
2025-04-23,=7602.1400,=9156.3100,=3537564410804.4897,=3097414928462,=1812799703221.3799,=2.8794,=0.0320,=5.2518,=4.2621,=3.6603
2025-04-22,=7635.6600,=9196.6900,=3561833008019.9590,=3117061654671,=1820772729257.4800,=2.9010,=0.0349,=5.2518,=4.2621,=3.6608
2025-04-21,=7567.0400,=9114.0300,=3524267695195.4805,=3088979776986,=1804968554451,=2.8707,=0.0302,=5.2568,=4.2621,=3.6608
2025-04-18,=7507.2600,=9042.0300,=3498630064681.7998,=3067173874829,=1789712109145.6592,=2.8513,=0.0266,=5.2568,=4.2622,=3.6608
2025-04-17,=7546.1100,=9088.8300,=3520748314619.8413,=3085479295524,=1799990862989.0093,=2.8750,=0.0302,=5.2568,=4.2625,=3.6620
2025-04-16,=7552.1500,=9096.1000,=3521905492439.6201,=3086888636176,=1801191269509.3601,=2.8766,=0.0303,=5.2568,=4.2628,=3.6623
2025-04-15,=7584.6100,=9135.2000,=3533984681092.3809,=3096234850256,=1810335348208.0896,=2.8870,=0.0324,=5.2568,=4.2629,=3.6633
2025-04-14,=7596.1200,=9149.0700,=3531965675327.6812,=3098008707434,=1813793458918.4199,=2.8904,=0.0329,=5.2576,=4.2630,=3.6633
2025-04-11,=7566.7100,=9113.6400,=3523110570330.8403,=3087739942746,=1806300043969.0400,=2.8824,=0.0316,=5.2576,=4.2631,=3.6635
2025-04-10,=7573.8800,=9122.2800,=3523049511336.9805,=3090066985453,=1807972373922.8401,=2.8824,=0.0313,=5.2576,=4.2631,=3.6636
2025-04-09,=7462.8500,=8988.5400,=3468715950294.1597,=3046784454603,=1781113508311.6204,=2.8379,=0.0227,=5.2576,=4.2632,=3.6637
2025-04-08,=7452.7900,=8976.4300,=3459309358615.6597,=3041257070869,=1778714074641.2698,=2.8302,=0.0214,=5.2576,=4.2633,=3.6638
2025-04-07,=7395.4700,=8907.3900,=3419222805238.9302,=2991290692795,=1765695972112.8203,=2.7975,=0.0159,=5.2577,=4.2638,=3.6638
2025-04-03,=7942.7800,=9566.6000,=3667182206228.6309,=3199468253464,=1896154664908.7705,=3.0009,=0.0525,=5.2577,=4.2643,=3.6641
2025-04-02,=7979.8200,=9611.2100,=3678677630414.0708,=3211692300464,=1905495648546.4292,=3.0103,=0.0562,=5.2577,=4.2647,=3.6648
2025-04-01,=8059.6900,=9707.4100,=3712914263960.8491,=3241707463851,=1924837580388,=3.0383,=0.0617,=5.2577,=4.2650,=3.6656
2025-03-31,=7824.9100,=9424.6300,=3604691785010.6602,=3151910601116,=1869096578128.7495,=2.9509,=0.0419,=5.2577,=4.2655,=3.6656
2025-03-28,=7900.6400,=9515.8400,=3642860967604.9482,=3182150009559,=1887170469617.5205,=2.9908,=0.0508,=5.2597,=4.2660,=3.6656
2025-03-27,=7931.2300,=9552.6800,=3654416365191.3589,=3195419878051,=1896462820176.9695,=3.0008,=0.0518,=5.2597,=4.2664,=3.6667
2025-03-26,=7764.9200,=9352.3700,=3577319753913.7305,=3131767604865,=1857443112749.5701,=2.9373,=0.0369,=5.2597,=4.2668,=3.6667
2025-03-25,=7779.3800,=9368.9300,=3585466401909.6099,=3136443740510,=1860914135239.6904,=2.9432,=0.0388,=5.2597,=4.2671,=3.6670
2025-03-24,=7745.7100,=9328.3700,=3567712518219.0093,=3120576104614,=1852807820090.5691,=2.9300,=0.0348,=5.2597,=4.2675,=3.6690
2025-03-21,=7781.7500,=9371.7800,=3585989607950.5698,=3134674938857,=1861645089581.2605,=2.9450,=0.0393,=5.2619,=4.2675,=3.6690
2025-03-20,=7903.5600,=9518.4800,=3636855076459.9790,=3179082442535,=1891292763557.0500,=2.9868,=0.0485,=5.2619,=4.2676,=3.6698
2025-03-19,=7990.3900,=9623.0500,=3675339575045.7910,=3211785721821,=1911881718623.4197,=3.0211,=0.0569,=5.2619,=4.2682,=3.6706
2025-03-18,=7984.6100,=9616.0900,=3673566989854.7896,=3211381913334,=1910758675479.4197,=3.0196,=0.0558,=5.2619,=4.2689,=3.6732
2025-03-17,=7897.5800,=9511.2800,=3642387191103.1782,=3185551223669,=1890954221714.5811,=3.0035,=0.0517,=5.2619,=4.2690,=3.6734
2025-03-14,=7907.4900,=9523.2100,=3645408372992.7402,=3191581480576,=1893223243802.8896,=3.0060,=0.0525,=5.2661,=4.2692,=3.6734
2025-03-13,=7723.0300,=9301.0600,=3565035919862.7915,=3120357827664,=1849219704039.1101,=2.9390,=0.0370,=5.2661,=4.2693,=3.6734
2025-03-12,=7750.0900,=9333.6500,=3576417291915.4395,=3129043844377,=1855761349204.1499,=2.9499,=0.0402,=5.2661,=4.2693,=3.6735
2025-03-11,=7802.8800,=9397.2400,=3602169635668.9497,=3149269949807,=1868416853913.9221,=2.9712,=0.0444,=5.2661,=4.2695,=3.6750
2025-03-10,=7784.8100,=9375.4700,=3591868407213.2310,=3142919087170,=1864179398695.2388,=2.9631,=0.0431,=5.2661,=4.2696,=3.6756
2025-03-07,=7761.6100,=9347.5300,=3579190680410.6001,=3132656063867,=1858596895410.8899,=2.9526,=0.0412,=5.2672,=4.2697,=3.6756
2025-03-06,=7837.8800,=9439.3800,=3617176822119.8101,=3163138091842,=1876820838383.9905,=2.9840,=0.0465,=5.2672,=4.2697,=3.6762
2025-03-05,=7721.7200,=9299.4900,=3567140292363.8013,=3119783392787,=1848237732518.7795,=2.9427,=0.0381,=5.2672,=4.2701,=3.6768
2025-03-04,=7782.7000,=9372.9300,=3594980953806.7998,=3144016310691,=1862886435035.8096,=2.9656,=0.0426,=5.2672,=4.2706,=3.6768
2025-03-03,=7763,=9349.2100,=3586279939123.5801,=3139424076599,=1858327468286.2800,=2.9585,=0.0413,=5.2672,=4.2706,=3.6775
2025-02-28,=7722.1400,=9299.9900,=3573903363857.6611,=3122278180731,=1848449502407.6904,=2.9483,=0.0397,=5.2687,=4.2706,=3.6775
2025-02-27,=7884.7300,=9495.8100,=3642415886086.1411,=3184137150909,=1887825255533.0305,=3.0048,=0.0497,=5.2687,=4.2707,=3.6781
2025-02-26,=7863.1700,=9469.8400,=3629000350491.8198,=3173437868134,=1883005257924.0400,=2.9937,=0.0471,=5.2687,=4.2707,=3.6790
2025-02-25,=7789.0600,=9380.5800,=3596866214809.8213,=3149751696919,=1864950453276.5100,=2.9672,=0.0421,=5.2687,=4.2709,=3.6793
2025-02-24,=7891.5200,=9503.9800,=3638819078191.7202,=3188137734838,=1889727662004.0601,=3.0010,=0.0477,=5.2687,=4.2711,=3.6794
2025-02-21,=7995.1600,=9628.8000,=3677569974990.5190,=3220569154410,=1915073483917.7000,=3.0330,=0.0532,=5.2693,=4.2719,=3.6794
2025-02-20,=7895.8900,=9508.0700,=3632981548602.0581,=3189857240952,=1891270661254.9199,=2.9952,=0.0469,=5.2693,=4.2727,=3.6800
2025-02-19,=7755.5400,=9339.0700,=3575020102579.6997,=3140763781905,=1856994822308.6699,=2.9474,=0.0393,=5.2693,=4.2732,=3.6808
2025-02-18,=7720.1100,=9296.4100,=3561603729133.5000,=3127953955244,=1848099576878.6497,=2.9364,=0.0366,=5.2693,=4.2737,=3.6835
2025-02-17,=7848.3300,=9450.8100,=3617751579804.3799,=3176696347556,=1879147033894.0391,=2.9827,=0.0446,=5.2693,=4.2738,=3.6839
2025-02-14,=7821.9600,=9419.0600,=3613288570982.4800,=3174016957205,=1872126665875.0596,=2.9790,=0.0438,=5.2694,=4.2739,=3.6839
2025-02-13,=7641.5800,=9201.8400,=3532742316196.1099,=3103824726898,=1828387960587.6411,=2.9126,=0.0335,=5.2694,=4.2740,=3.6857
2025-02-12,=7660.3600,=9224.4600,=3542768822536.8105,=3109719218158,=1833132623160.7000,=2.9209,=0.0343,=5.2694,=4.2740,=3.6861
2025-02-11,=7637.9000,=9197.4100,=3533632843357.2124,=3101815974037,=1827482534760.0991,=2.9133,=0.0335,=5.2694,=4.2740,=3.6870
2025-02-10,=7723.9100,=9300.9900,=3567158167921.1504,=3133263609473,=1848150867827.3999,=2.9410,=0.0364,=5.2694,=4.2740,=3.6875
2025-02-07,=7639.0100,=9198.7400,=3528929370409.4399,=3104220922752,=1827271331807.1101,=2.9094,=0.0330,=5.2702,=4.2741,=3.6875
2025-02-06,=7526.0600,=9062.7400,=3479058575242.4907,=3059535172460,=1800149690966.9209,=2.8683,=0.0291,=5.2702,=4.2742,=3.6878
2025-02-05,=7435.0400,=8953.1300,=3442561130073.4810,=3027210275091,=1777749629980.6101,=2.8382,=0.0225,=5.2702,=4.2744,=3.6895
2025-01-27,=7423.4200,=8939.1300,=3438797525332.4395,=3021613376787,=1774730766859.1899,=2.8352,=0.0222,=5.2702,=4.2747,=3.6901
2025-01-24,=7420.7600,=8935.9400,=3435849530087.7700,=3018579300307,=1774222520399.3596,=2.8327,=0.0217,=5.2702,=4.2750,=3.6913
2025-01-23,=7396.8000,=8906.8700,=3430145050101.3691,=3012100546287,=1768382094790.9194,=2.8277,=0.0206,=5.2703,=4.2753,=3.6913
2025-01-22,=7402.0600,=8913.2100,=3429365044588.1011,=3012059052523,=1769581703713.8003,=2.8270,=0.0201,=5.2703,=4.2756,=3.6915
2025-01-21,=7465.5000,=8988.1300,=3455127597965.4399,=3036212154673,=1784736465183.4795,=2.8468,=0.0241,=5.2703,=4.2760,=3.6929
2025-01-20,=7473.0500,=8997.2100,=3459263849615.0293,=3038450446374,=1786866454043.4597,=2.8502,=0.0243,=5.2703,=4.2763,=3.6929
2025-01-17,=7372.5400,=8876.2100,=3418343624613.8296,=3003390091307,=1762546132988.0500,=2.8165,=0.0196,=5.2703,=4.2766,=3.6953
2025-01-16,=7358.1000,=8858.2500,=3410459862718.4092,=2994383821616,=1759150212101.4702,=2.8096,=0.0172,=5.2730,=4.2769,=3.6953
2025-01-15,=7375.3200,=8878.9900,=3417305447213.1299,=3001424287404,=1762921961761.1409,=2.8153,=0.0183,=5.2730,=4.2771,=3.6955
2025-01-14,=7453.5100,=8973.1200,=3452421066336.9302,=3030404034153,=1781839692469.4497,=2.8442,=0.0220,=5.2730,=4.2771,=3.6957
2025-01-13,=7266.8400,=8748.3900,=3368338086919.4189,=2957226621376,=1737074708293.9202,=2.7749,=0.0138,=5.2730,=4.2771,=3.6963
2025-01-10,=7238.0200,=8713.7000,=3353605472939.0205,=2948187274522,=1730167762379.5798,=2.7628,=0.0117,=5.2730,=4.2773,=3.6966
2025-01-09,=7321.2600,=8813.9100,=3396718574460.2188,=2983195367358,=1749681021499.2300,=2.7983,=0.0159,=5.2733,=4.2774,=3.6966
2025-01-08,=7356.2100,=8855.9800,=3413657821316.7104,=2998819385436,=1757980989026.3201,=2.8123,=0.0167,=5.2733,=4.2779,=3.6991
2025-01-07,=7418.8600,=8931.4000,=3440338212513.1294,=3020976267393,=1772980057950.6597,=2.8343,=0.0194,=5.2733,=4.2783,=3.6994
2025-01-06,=7531.7100,=9067.2600,=3492289525616.4189,=3067574332681,=1799774184428.6697,=2.8770,=0.0257,=5.2733,=4.2783,=3.6999
2025-01-03,=7475.7400,=8999.8800,=3466618059278.5098,=3044129078932,=1786575417724.9004,=2.8559,=0.0223,=5.2733,=4.2783,=3.7004
2025-01-02,=7558.3000,=9099.2800,=3501216431477.3584,=3073871036957,=1806496205602.5701,=2.8844,=0.0260,=5.2745,=4.2784,=3.7004
2024-12-31,=7752.4200,=9332.9700,=3591192125181.1592,=3154698069293,=1852667237859.3301,=2.9585,=0.0343,=5.2745,=4.2785,=3.7015
2024-12-30,=7892.9900,=9502.2000,=3655574437836.9702,=3210561303999,=1886214905263.6096,=3.0116,=0.0428,=5.2745,=4.2786,=3.7024
2024-12-27,=7889.0600,=9497.4700,=3656778144671.4390,=3209540660272,=1885359280520.0791,=3.0126,=0.0428,=5.2745,=4.2787,=3.7024
2024-12-26,=7871.9800,=9476.9100,=3645013845559.7690,=3201981091053,=1881542133248.8904,=3.0029,=0.0399,=5.2745,=4.2787,=3.7031
2024-12-25,=7928.4500,=9544.8900,=3673131540550.6411,=3226152162904,=1894927550751.4895,=3.0260,=0.0441,=5.2753,=4.2787,=3.7031
2024-12-24,=7964.2900,=9586.8900,=3691432905234.4502,=3239051443334,=1903724974112.7996,=3.0399,=0.0465,=5.2753,=4.2788,=3.7059
2024-12-23,=7888.1800,=9495.2900,=3655270782703.6299,=3206830571702,=1885543216825.3503,=3.0101,=0.0420,=5.2753,=4.2788,=3.7073
2024-12-20,=7963.0500,=9585.4000,=3691511707551.4888,=3236544984964,=1903231893335.0190,=3.0400,=0.0463,=5.2753,=4.2789,=3.7074
2024-12-19,=7965.2500,=9588.0500,=3693712581905.1499,=3236558051637,=1904200570796.3701,=3.0418,=0.0471,=5.2753,=4.2791,=3.7081
2024-12-18,=7975.7900,=9600.7400,=3698983673617.3799,=3239303480032,=1907422868372.4304,=3.0461,=0.0476,=5.2796,=4.2791,=3.7081
2024-12-17,=7961.5000,=9583.5400,=3692698855800.4492,=3233436968464,=1903996051275.5010,=3.0410,=0.0466,=5.2796,=4.2791,=3.7095
2024-12-16,=8006.2800,=9637.1300,=3502878382377.9800,=3134587905357,=1832091897447.4399,=2.9745,=0.0362,=5.2796,=4.2792,=3.7104
2024-12-13,=8098.7100,=9748.3800,=3544045338142.5396,=3172206629939,=1853866466705.7395,=3.0095,=0.0416,=5.2796,=4.2793,=3.7105
2024-12-12,=8289.3400,=9977.8400,=3628661169265.4902,=3246769586560,=1897935504549.2300,=3.0813,=0.0544,=5.2796,=4.2796,=3.7108
2024-12-11,=8227.9100,=9903.9100,=3598491371614.0503,=3217871624266,=1884302195796.9600,=3.0557,=0.0506,=5.2813,=4.2798,=3.7108
2024-12-10,=8193.0900,=9861.9900,=3582419634692.7695,=3204005261128,=1876018059247.9104,=3.0421,=0.0464,=5.2813,=4.2810,=3.7111
2024-12-09,=8192.3900,=9861.1500,=3579270470589.4492,=3200710387092,=1875558818621.9590,=3.0394,=0.0456,=5.2813,=4.2822,=3.7118
2024-12-06,=8197.3800,=9867.1500,=3587443818819.7104,=3208090793158,=1876259642619.6101,=3.0464,=0.0464,=5.2813,=4.2823,=3.7156
2024-12-05,=8022.5500,=9656.3900,=3517050886537.7495,=3146936797202,=1835387218919.9507,=2.9863,=0.0379,=5.2813,=4.2824,=3.7167
2024-12-04,=8059.3800,=9700.7300,=3533607339630.8896,=3162981285140,=1843685980979.4800,=3.0004,=0.0392,=5.2859,=4.2824,=3.7167
2024-12-03,=8161.2000,=9823.2900,=3576240057675.7012,=3198943086578,=1867373194213.4199,=3.0367,=0.0443,=5.2859,=4.2824,=3.7172
2024-12-02,=8192.0500,=9860.4100,=3590392362760.4697,=3212429306149,=1874193433648.8196,=3.0487,=0.0467,=5.2859,=4.2827,=3.7173
2024-11-29,=8116.1700,=9768.3300,=3557587669306.2798,=3185507545429,=1855161063363.3796,=3.0200,=0.0422,=5.2859,=4.2830,=3.7192
2024-11-28,=7995.8500,=9620.9700,=3505186648726.3604,=3139289549049,=1827487450967.5896,=2.9723,=0.0361,=5.2859,=4.2830,=3.7200
2024-11-27,=8077.6800,=9719.4300,=3542243584320.8408,=3171760295412,=1846790345870.3101,=3.0037,=0.0396,=5.2866,=4.2831,=3.7200
2024-11-26,=7935.8300,=9548.7500,=3480180248151.1895,=3117614037673,=1814127752961.4695,=2.9511,=0.0334,=5.2866,=4.2832,=3.7203
2024-11-25,=7922.8600,=9533.1500,=3473275316161.1909,=3110809828121,=1811287273875.8203,=2.9453,=0.0326,=5.2866,=4.2833,=3.7241
2024-11-22,=7954.6800,=9566.0700,=3486113879800.8003,=3123348241810,=1818689943445.5901,=2.9507,=0.0329,=5.2866,=4.2834,=3.7247
2024-11-21,=8285.9600,=9964.4500,=3628182030857.5688,=3249406744253,=1894798608217.7000,=3.0710,=0.0487,=5.2866,=4.2834,=3.7252
2024-11-20,=8330.0500,=10017.4700,=3646461914901.3501,=3265878504673,=1905678972152.3503,=3.0865,=0.0508,=5.2875,=4.2836,=3.7252
2024-11-19,=8148,=9798.5500,=3568648239014.4004,=3198725436008,=1864181066596.6299,=3.0206,=0.0410,=5.2875,=4.2837,=3.7261
2024-11-18,=8061.3500,=9694.3400,=3529798255198.6597,=3166064212263,=1843606624950.1399,=2.9877,=0.0372,=5.2875,=4.2837,=3.7265
2024-11-15,=8149.7700,=9800.6800,=3568710460544.6382,=3199225386730,=1864830750916.3391,=3.0206,=0.0407,=5.2875,=4.2838,=3.7275
2024-11-14,=8308.5800,=9991.6500,=3639135017959.5088,=3260046748157,=1901837199466.4600,=3.0803,=0.0496,=5.2875,=4.2841,=3.7277
2024-11-13,=8528.8600,=10256.5500,=3732356797398.4902,=3343108443311,=1952767628902.1904,=3.1592,=0.0600,=5.2933,=4.2844,=3.7277
2024-11-12,=8601.4900,=10343.8900,=3763179581627.6299,=3368722127159,=1969654402119.8403,=3.1853,=0.0635,=5.2933,=4.2851,=3.7281
2024-11-11,=8512.6000,=10237,=3722220648802.3701,=3333287615811,=1948966124800.1797,=3.1507,=0.0587,=5.2933,=4.2858,=3.7285
2024-11-08,=8455.2600,=10168.0500,=3698029679424.5098,=3316099829001,=1934618087887.5503,=3.1302,=0.0566,=5.2933,=4.2861,=3.7285
2024-11-07,=8502.5100,=10223.7100,=3716897703445.4111,=3332216005628,=1944523520604.7493,=3.1455,=0.0582,=5.2933,=4.2864,=3.7287
2024-11-06,=8236.3800,=9898.7300,=3598989183412.2021,=3226174392700,=1883531217490.2695,=3.0406,=0.0427,=5.2939,=4.2864,=3.7287
2024-11-05,=8253.4500,=9919.2500,=3610384569976.2700,=3235987221343,=1887622014839.5496,=3.0502,=0.0448,=5.2939,=4.2865,=3.7290
2024-11-04,=8084.4400,=9716.1300,=3539448927313.6709,=3174141025115,=1848417174720.6799,=2.9903,=0.0376,=5.2939,=4.2867,=3.7313
2024-11-01,=7998.6200,=9612.9800,=3504295392084.9893,=3142479864317,=1829045542969.9500,=2.9606,=0.0344,=5.2939,=4.2870,=3.7328
2024-10-31,=7986.8500,=9598.8400,=3493825458683.5088,=3132953648799,=1827156911811.3501,=2.9517,=0.0333,=5.2939,=4.2870,=3.7331
2024-10-30,=8027.5500,=9647.6400,=3514317854802.4282,=3150459790005,=1836229593320.1396,=2.9784,=0.0352,=5.2941,=4.2871,=3.7331
2024-10-29,=8123.8800,=9763.4100,=3554293152463.2295,=3184666462896,=1859215432768.4209,=3.0345,=0.0400,=5.2941,=4.2873,=3.7340
2024-10-28,=8284.0800,=9955.9500,=3629196048861.2300,=3250908285706,=1896093872518.0291,=3.1063,=0.0511,=5.2941,=4.2875,=3.7352
2024-10-25,=8200.1100,=9855.0200,=3595725837046.8613,=3220427933357,=1870194448524.9951,=3.0928,=0.0492,=5.2941,=4.2875,=3.7359
2024-10-24,=8094.5600,=9726.7800,=3551802609711.2104,=3184275730758,=1844964100817.6331,=3.0605,=0.0452,=5.2941,=4.2875,=3.7369
2024-10-23,=8195.9300,=9848.5900,=3590864358937.4702,=3218091330109,=1867880214788.9729,=3.1025,=0.0500,=5.2965,=4.2876,=3.7369
2024-10-22,=8190.1000,=9840.8800,=3588441713080.6001,=3215934038164,=1865779295934.0144,=3.1000,=0.0492,=5.2965,=4.2878,=3.7370
2024-10-21,=8111.2200,=9744.3800,=3554135415743.2505,=3184607799708,=1847926029385.7710,=3.0725,=0.0463,=5.2965,=4.2879,=3.7382
2024-10-18,=8056.4400,=9678.5700,=3530603102778.5508,=3162630674931,=1835374864263,=3.0537,=0.0444,=5.2965,=4.2880,=3.7391
2024-10-17,=7768.4000,=9332.5400,=3404058796861.1592,=3052479119128,=1768701895827.9141,=2.9449,=0.0320,=5.2965,=4.2883,=3.7398
